9865436 4000
0 153 19241
0 754 19241
1 754 153
0 397 18376
0 1397 18376
1 1397 397
0 629 19314
0 795 19314
1 795 629
0 517 17947
0 464 17947
1 464 517
0 1757 18325
0 1863 18325
1 1863 1757
0 1620 19024
0 1188 19024
1 1188 1620
0 1804 17946
0 510 17946
1 510 1804
0 1934 17437
0 552 17437
1 552 1934
0 1166 17249
0 314 17249
1 314 1166
0 1824 17487
0 1733 17487
1 1733 1824
0 1583 17122
0 1157 17122
1 1157 1583
0 344 19754
0 1483 19754
1 1483 344
0 369 17907
0 1339 17907
1 1339 369
0 320 17169
0 149 17169
1 149 320
0 1992 18534
0 706 18534
1 706 1992
0 1255 17045
0 1986 17045
1 1986 1255
0 365 17396
0 1931 17396
1 1931 365
0 419 16750
0 790 16750
1 790 419
0 1619 17326
0 555 17326
1 555 1619
0 1282 17538
0 1966 17538
1 1966 1282
0 866 17171
0 1159 17171
1 1159 866
0 1010 18535
0 1499 18535
1 1499 1010
0 65 17456
0 182 17456
1 182 65
0 1109 16745
0 924 16745
1 924 1109
0 847 18966
0 1359 18966
1 1359 847
0 1160 16421
0 1572 16421
1 1572 1160
0 236 16568
0 16 16568
1 16 236
0 399 17534
0 1192 17534
1 1192 399
0 295 18097
0 505 18097
1 505 295
0 443 17748
0 634 17748
1 634 443
0 1120 17361
0 973 17361
1 973 1120
0 1325 16602
0 1495 16602
1 1495 1325
0 886 16801
0 1853 16801
1 1853 886
0 372 16788
0 968 16788
1 968 372
0 914 16669
0 727 16669
1 727 914
0 1776 15904
0 514 15904
1 514 1776
0 1345 19185
0 39 19185
1 39 1345
0 1016 16298
0 1458 16298
1 1458 1016
0 1096 16903
0 88 16903
1 88 1096
0 976 16684
0 290 16684
1 290 976
0 1122 16318
0 1898 16318
1 1898 1122
0 771 18495
0 1038 18495
1 1038 771
0 1557 16449
0 601 16449
1 601 1557
0 333 17194
0 1738 17194
1 1738 333
0 1508 17120
0 1537 17120
1 1537 1508
0 1278 18381
0 1358 18381
1 1358 1278
0 166 17686
0 1652 17686
1 1652 166
0 1430 15748
0 521 15748
1 521 1430
0 85 17034
0 1256 17034
1 1256 85
0 588 15873
0 1777 15873
1 1777 588
0 591 15937
0 4 15937
1 4 591
0 338 16148
0 1482 16148
1 1482 338
0 1534 16108
0 1938 16108
1 1938 1534
0 1965 16133
0 309 16133
1 309 1965
0 835 18538
0 1443 18538
1 1443 835
0 1762 15581
0 1686 15581
1 1686 1762
0 410 17009
0 1527 17009
1 1527 410
0 118 16894
0 704 16894
1 704 118
0 1274 16577
0 1254 16577
1 1254 1274
0 200 17367
0 958 17367
1 958 200
0 312 15418
0 586 15418
1 586 312
0 757 15793
0 1213 15793
1 1213 757
0 1262 17468
0 1236 17468
1 1236 1262
0 1452 16032
0 1760 16032
1 1760 1452
0 1138 17072
0 501 17072
1 501 1138
0 1227 14624
0 1063 14624
1 1063 1227
0 1380 15733
0 1716 15733
1 1716 1380
0 176 14555
0 748 14555
1 748 176
0 524 14600
0 1585 14600
1 1585 524
0 237 16914
0 1697 16914
1 1697 237
0 858 14658
0 476 14658
1 476 858
0 921 14889
0 160 14889
1 160 921
0 725 16470
0 49 16470
1 49 725
0 470 16628
0 1037 16628
1 1037 470
0 549 15678
0 1761 15678
1 1761 549
0 810 14552
0 1276 14552
1 1276 810
0 1635 14795
0 1532 14795
1 1532 1635
0 1405 14818
0 684 14818
1 684 1405
0 1161 18785
0 544 18785
1 544 1161
0 849 15737
0 73 15737
1 73 849
0 441 16163
0 1253 16163
1 1253 441
0 572 17262
0 1040 17262
1 1040 572
0 1783 14258
0 224 14258
1 224 1783
0 221 16449
0 404 16449
1 404 221
0 1048 19466
0 1927 19466
1 1927 1048
0 1564 15311
0 1372 15311
1 1372 1564
0 1990 13845
0 1089 13845
1 1089 1990
0 918 14278
0 1273 14278
1 1273 918
0 1039 16443
0 547 16443
1 547 1039
0 1984 16694
0 1870 16694
1 1870 1984
0 1655 16607
0 1009 16607
1 1009 1655
0 1531 14283
0 667 14283
1 667 1531
0 144 15939
0 1379 15939
1 1379 144
0 1198 15428
0 1438 15428
1 1438 1198
0 984 13573
0 693 13573
1 693 984
0 935 15013
0 694 15013
1 694 935
0 1258 17081
0 1141 17081
1 1141 1258
0 121 16798
0 29 16798
1 29 121
0 844 15903
0 522 15903
1 522 844
0 315 16746
0 1855 16746
1 1855 315
0 632 13237
0 1132 13237
1 1132 632
0 321 14277
0 1687 14277
1 1687 321
0 1189 15208
0 129 15208
1 129 1189
0 630 16721
0 1536 16721
1 1536 630
0 783 15915
0 146 15915
1 146 783
0 1467 18652
0 1854 18652
1 1854 1467
0 1031 13633
0 1764 13633
1 1764 1031
0 1426 18936
0 1818 18936
1 1818 1426
0 635 18655
0 1841 18655
1 1841 635
0 1754 16543
0 948 16543
1 948 1754
0 1028 13172
0 427 13172
1 427 1028
0 1390 16039
0 1346 16039
1 1346 1390
0 251 16804
0 1225 16804
1 1225 251
0 1406 15516
0 617 15516
1 617 1406
0 475 17021
0 1245 17021
1 1245 475
0 735 17425
0 1780 17425
1 1780 735
0 1896 12483
0 1925 12483
1 1925 1896
0 1553 14455
0 1433 14455
1 1433 1553
0 104 12929
0 1554 12929
1 1554 104
0 637 15077
0 1646 15077
1 1646 637
0 890 13468
0 7 13468
1 7 890
0 1741 13491
0 1445 13491
1 1445 1741
0 1265 13319
0 265 13319
1 265 1265
0 612 16325
0 199 16325
1 199 612
0 1998 12133
0 332 12133
1 332 1998
0 1082 16886
0 1538 16886
1 1538 1082
0 1905 13659
0 1513 13659
1 1513 1905
0 1441 12586
0 244 12586
1 244 1441
0 1989 13025
0 624 13025
1 624 1989
0 1791 13581
0 1730 13581
1 1730 1791
0 714 16859
0 823 16859
1 823 714
0 1070 13834
0 1691 13834
1 1691 1070
0 1286 11609
0 489 11609
1 489 1286
0 1892 14808
0 1866 14808
1 1866 1892
0 530 11488
0 116 11488
1 116 530
0 1139 17172
0 1751 17172
1 1751 1139
0 946 11371
0 929 11371
1 929 946
0 562 14297
0 35 14297
1 35 562
0 1000 17801
0 1586 17801
1 1586 1000
0 34 11365
0 1860 11365
1 1860 34
0 814 16568
0 1277 16568
1 1277 814
0 965 14571
0 80 14571
1 80 965
0 551 11597
0 367 11597
1 367 551
0 1474 11574
0 466 11574
1 466 1474
0 857 16014
0 542 16014
1 542 857
0 650 13676
0 375 13676
1 375 650
0 1957 12888
0 1639 12888
1 1639 1957
0 1301 18329
0 1006 18329
1 1006 1301
0 838 13023
0 373 13023
1 373 838
0 452 13959
0 1085 13959
1 1085 452
0 1134 11185
0 1590 11185
1 1590 1134
0 701 15095
0 1386 15095
1 1386 701
0 745 13723
0 84 13723
1 84 745
0 1393 10375
0 1996 10375
1 1996 1393
0 1829 11663
0 1862 11663
1 1862 1829
0 457 10472
0 340 10472
1 340 457
0 1887 12505
0 1907 12505
1 1907 1887
0 1291 14059
0 1396 14059
1 1396 1291
0 1308 12042
0 48 12042
1 48 1308
0 1389 11053
0 805 11053
1 805 1389
0 1549 10890
0 1539 10890
1 1539 1549
0 1576 12409
0 432 12409
1 432 1576
0 1378 15702
0 151 15702
1 151 1378
0 1174 12852
0 1543 12852
1 1543 1174
0 1831 14255
0 204 14255
1 204 1831
0 109 10502
0 1559 10502
1 1559 109
0 326 11939
0 670 11939
1 670 326
0 330 14089
0 354 14089
1 354 330
0 903 15082
0 1005 15082
1 1005 903
0 1413 10703
0 1003 10703
1 1003 1413
0 462 18726
0 996 18726
1 996 462
0 1164 10844
0 1208 10844
1 1208 1164
0 582 10289
0 1720 10289
1 1720 582
0 1510 12442
0 1929 12442
1 1929 1510
0 1190 9541
0 734 9541
1 734 1190
0 1682 14946
0 641 14946
1 641 1682
0 79 16536
0 1570 16536
1 1570 79
0 241 14066
0 1149 14066
1 1149 241
0 1915 14712
0 1249 14712
1 1249 1915
0 1409 13192
0 1221 13192
1 1221 1409
0 1958 10912
0 1997 10912
1 1997 1958
0 1247 11468
0 1459 11468
1 1459 1247
0 1167 11405
0 1940 11405
1 1940 1167
0 208 12106
0 1201 12106
1 1201 208
0 574 12646
0 1165 12646
1 1165 574
0 1545 15014
0 1645 15014
1 1645 1545
0 679 9928
0 213 9928
1 213 679
0 1119 10661
0 114 10661
1 114 1119
0 141 11534
0 1234 11534
1 1234 141
0 1770 9567
0 254 9567
1 254 1770
0 454 11696
0 3 11696
1 3 454
0 1638 12809
0 673 12809
1 673 1638
0 1808 10989
0 1542 10989
1 1542 1808
0 580 10719
0 124 10719
1 124 580
0 343 16158
0 1360 16158
1 1360 343
0 900 13091
0 1464 13091
1 1464 900
0 1580 11059
0 779 11059
1 779 1580
0 395 13665
0 743 13665
1 743 395
0 1533 15789
0 513 15789
1 513 1533
0 1216 12819
0 1706 12819
1 1706 1216
0 1073 12035
0 611 12035
1 611 1073
0 1852 18713
0 362 18713
1 362 1852
0 1820 11214
0 1292 11214
1 1292 1820
0 774 13990
0 1707 13990
1 1707 774
0 1609 9413
0 1295 9413
1 1295 1609
0 407 14314
0 386 14314
1 386 407
0 280 10494
0 291 10494
1 291 280
0 381 13155
0 1008 13155
1 1008 381
0 1144 13547
0 1060 13547
1 1060 1144
0 596 10572
0 1568 10572
1 1568 596
0 675 11914
0 934 11914
1 934 675
0 590 17234
0 1022 17234
1 1022 590
0 316 13138
0 977 13138
1 977 316
0 1612 12298
0 14 12298
1 14 1612
0 883 11336
0 68 11336
1 68 883
0 15 8770
0 174 8770
1 174 15
0 1667 14918
0 1800 14918
1 1800 1667
0 1156 7946
0 182 7946
1 182 1156
0 377 8380
0 1163 8380
1 1163 377
0 663 9646
0 909 9646
1 909 663
0 1924 8238
0 1066 8238
1 1066 1924
0 1224 8864
0 928 8864
1 928 1224
0 339 8141
0 473 8141
1 473 339
0 1302 11991
0 881 11991
1 881 1302
0 853 10372
0 231 10372
1 231 853
0 1488 7235
0 1715 7235
1 1715 1488
0 1662 11493
0 54 11493
1 54 1662
0 431 9681
0 1269 9681
1 1269 431
0 1305 16112
0 1865 16112
1 1865 1305
0 666 6913
0 156 6913
1 156 666
0 1150 6591
0 726 6591
1 726 1150
0 506 6567
0 1443 6567
1 1443 506
0 1982 13989
0 1112 13989
1 1112 1982
0 1116 9004
0 602 9004
1 602 1116
0 1219 16478
0 9 16478
1 9 1219
0 1952 12208
0 1205 12208
1 1205 1952
0 859 9228
0 1202 9228
1 1202 859
0 1270 18517
0 817 18517
1 817 1270
0 240 7067
0 159 7067
1 159 240
0 533 11091
0 238 11091
1 238 533
0 1743 6382
0 1213 6382
1 1213 1743
0 1320 7307
0 1806 7307
1 1806 1320
0 425 10283
0 754 10283
1 754 425
0 1840 8464
0 1986 8464
1 1986 1840
0 278 6237
0 717 6237
1 717 278
0 1740 8008
0 1499 8008
1 1499 1740
0 631 9434
0 1054 9434
1 1054 631
0 978 10784
0 1914 10784
1 1914 978
0 623 8151
0 526 8151
1 526 623
0 1222 12958
0 750 12958
1 750 1222
0 86 11325
0 1470 11325
1 1470 86
0 992 8559
0 1749 8559
1 1749 992
0 134 12574
0 1061 12574
1 1061 134
0 1897 5963
0 1885 5963
1 1885 1897
0 864 4953
0 1759 4953
1 1759 864
0 749 8828
0 653 8828
1 653 749
0 490 7166
0 220 7166
1 220 490
0 1244 9549
0 1641 9549
1 1641 1244
0 178 6422
0 32 6422
1 32 178
0 1214 13578
0 719 13578
1 719 1214
0 581 17877
0 268 17877
1 268 581
0 960 5891
0 91 5891
1 91 960
0 680 11517
0 1337 11517
1 1337 680
0 531 6604
0 861 6604
1 861 531
0 1197 6837
0 1403 6837
1 1403 1197
0 168 9827
0 1397 9827
1 1397 168
0 1480 4615
0 244 4615
1 244 1480
0 1193 11591
0 347 11591
1 347 1193
0 772 15811
0 541 15811
1 541 772
0 260 4403
0 116 4403
1 116 260
0 217 4538
0 1730 4538
1 1730 217
0 1753 13271
0 738 13271
1 738 1753
0 282 4270
0 232 4270
1 232 282
0 53 9459
0 1485 9459
1 1485 53
0 584 4893
0 1942 4893
1 1942 584
0 1012 5282
0 660 5282
1 660 1012
0 509 18828
0 1303 18828
1 1303 509
0 28 5090
0 970 5090
1 970 28
0 110 13455
0 1260 13455
1 1260 110
0 848 11333
0 1901 11333
1 1901 848
0 1864 16564
0 851 16564
1 851 1864
0 1246 5105
0 98 5105
1 98 1246
0 1708 3814
0 1036 3814
1 1036 1708
0 525 6501
0 1432 6501
1 1432 525
0 1127 8077
0 467 8077
1 467 1127
0 311 9313
0 1338 9313
1 1338 311
0 1106 9247
0 300 9247
1 300 1106
0 1135 4728
0 223 4728
1 223 1135
0 1369 11409
0 313 11409
1 313 1369
0 1392 4477
0 1866 4477
1 1866 1392
0 1288 10318
0 1498 10318
1 1498 1288
0 1209 4333
0 1751 4333
1 1751 1209
0 1803 3874
0 1487 3874
1 1487 1803
0 782 17947
0 776 17947
1 776 782
0 816 4171
0 1153 4171
1 1153 816
0 1879 9428
0 875 9428
1 875 1879
0 1442 10646
0 298 10646
1 298 1442
0 1266 11994
0 619 11994
1 619 1266
0 126 7528
0 722 7528
1 722 126
0 1657 7498
0 1735 7498
1 1735 1657
0 713 8781
0 724 8781
1 724 713
0 1104 12204
0 167 12204
1 167 1104
0 1088 2735
0 1360 2735
1 1360 1088
0 1968 3348
0 949 3348
1 949 1968
0 1326 5281
0 1492 5281
1 1492 1326
0 609 12555
0 1811 12555
1 1811 609
0 1725 5255
0 628 5255
1 628 1725
0 1479 8309
0 1175 8309
1 1175 1479
0 1402 9258
0 537 9258
1 537 1402
0 1151 12092
0 256 12092
1 256 1151
0 753 10179
0 940 10179
1 940 753
0 1551 13775
0 927 13775
1 927 1551
0 1822 3300
0 996 3300
1 996 1822
0 1608 7328
0 1512 7328
1 1512 1608
0 1099 6043
0 1240 6043
1 1240 1099
0 228 11999
0 1404 11999
1 1404 228
0 190 11098
0 1521 11098
1 1521 190
0 164 5353
0 299 5353
1 299 164
0 281 14460
0 1964 14460
1 1964 281
0 1024 2694
0 779 2694
1 779 1024
0 604 11038
0 649 11038
1 649 604
0 1685 7995
0 1755 7995
1 1755 1685
0 1496 11753
0 1631 11753
1 1631 1496
0 720 4357
0 486 4357
1 486 720
0 715 15766
0 1546 15766
1 1546 715
0 1891 3123
0 926 3123
1 926 1891
0 826 9022
0 515 9022
1 515 826
0 756 10439
0 1021 10439
1 1021 756
0 644 6941
0 1256 6941
1 1256 644
0 969 3736
0 48 3736
1 48 969
0 1782 1788
0 97 1788
1 97 1782
0 1523 7360
0 514 7360
1 514 1523
0 1472 2317
0 912 2317
1 912 1472
0 1611 2564
0 520 2564
1 520 1611
0 1847 13605
0 636 13605
1 636 1847
0 892 8775
0 1560 8775
1 1560 892
0 1035 4751
0 1919 4751
1 1919 1035
0 1115 8055
0 989 8055
1 989 1115
0 1463 3827
0 1862 3827
1 1862 1463
0 481 5174
0 936 5174
1 936 481
0 1574 4623
0 235 4623
1 235 1574
0 1152 8850
0 440 8850
1 440 1152
0 1807 1694
0 142 1694
1 142 1807
0 206 1859
0 469 1859
1 469 206
0 193 4779
0 1433 4779
1 1433 193
0 1973 13431
0 47 13431
1 47 1973
0 1678 5181
0 1137 5181
1 1137 1678
0 1789 7874
0 30 7874
1 30 1789
0 577 1442
0 595 1442
1 595 577
0 335 11249
0 327 11249
1 327 335
0 468 1959
0 288 1959
1 288 468
0 1734 16679
0 66 16679
1 66 1734
0 1103 7758
0 690 7758
1 690 1103
0 677 2924
0 899 2924
1 899 677
0 1348 13305
0 897 13305
1 897 1348
0 1408 3439
0 944 3439
1 944 1408
0 1211 11832
0 1334 11832
1 1334 1211
0 1454 3419
0 670 3419
1 670 1454
0 1 9221
0 2 6596
0 3 2795
0 4 6897
0 5 442
0 6 1380
0 7 4755
0 8 11282
0 9 1856
0 10 1103
0 11 10323
0 13 13819
0 14 2299
0 16 7719
0 17 3692
0 18 16555
0 19 14424
0 20 7325
0 21 5640
0 22 4730
0 23 156
0 24 17137
0 25 5805
0 26 10484
0 27 6843
0 29 5497
0 30 67
0 31 11957
0 32 1367
0 33 9275
0 35 4234
0 36 12577
0 37 4199
0 38 4485
0 39 7341
0 40 1796
0 41 9263
0 42 14963
0 43 5394
0 44 18563
0 45 10031
0 46 6724
0 47 105
0 48 328
0 49 6137
0 50 10132
0 51 978
0 52 15150
0 54 2061
0 55 12092
0 56 399
0 57 2085
0 58 2412
0 59 4949
0 60 5991
0 61 14806
0 62 3076
0 63 1000
0 64 10046
0 66 47
0 67 3189
0 68 2297
0 69 10754
0 70 1725
0 71 2826
0 72 6487
0 73 6088
0 74 7024
0 75 5138
0 76 6766
0 77 1904
0 78 4200
0 80 4087
0 81 2669
0 82 2178
0 83 9374
0 84 3850
0 87 12235
0 88 7286
0 89 10705
0 90 14443
0 91 1312
0 92 5071
0 93 11330
0 94 7368
0 95 11085
0 96 1524
0 97 309
0 98 998
0 99 5760
0 100 204
0 101 9583
0 102 2009
0 103 17005
0 105 11444
0 106 8576
0 108 1453
0 111 17466
0 112 1059
0 113 15595
0 114 2821
0 115 2062
0 116 1107
0 117 8037
0 119 3490
0 122 2780
0 124 2779
0 125 6422
0 127 16367
0 128 1199
0 129 5437
0 130 11200
0 131 1107
0 132 11126
0 133 1657
0 135 14852
0 136 10526
0 137 17398
0 138 7575
0 139 12565
0 140 5795
0 142 127
0 143 1783
0 145 7918
0 146 5377
0 147 6121
0 148 5120
0 149 8750
0 150 5667
0 151 3588
0 152 10669
0 154 4516
0 155 14016
0 156 2005
0 157 6761
0 158 1473
0 159 1814
0 160 6139
0 161 14059
0 162 10370
0 165 1638
0 167 697
0 169 5659
0 170 14012
0 171 6328
0 172 11466
0 173 61
0 174 2294
0 175 10625
0 177 12651
0 179 13663
0 181 750
0 182 2216
0 183 11145
0 184 1754
0 185 9414
0 186 4856
0 187 2751
0 188 991
0 189 1282
0 191 5677
0 192 7892
0 195 1531
0 196 14030
0 197 9
0 198 2581
0 199 4688
0 201 6587
0 202 10002
0 203 12817
0 204 3526
0 205 705
0 207 4682
0 209 10274
0 210 16293
0 211 4334
0 212 17786
0 213 2823
0 214 7280
0 215 9566
0 216 11425
0 218 13237
0 219 5094
0 220 1388
0 222 5353
0 223 903
0 224 5958
0 225 16132
0 226 8708
0 227 12939
0 230 2289
0 231 2147
0 232 1082
0 233 13354
0 234 895
0 235 180
0 238 1799
0 239 1502
0 242 7555
0 243 6396
0 244 1140
0 245 4733
0 246 6939
0 247 3854
0 248 5652
0 249 8736
0 250 4948
0 252 8983
0 253 6217
0 254 2795
0 255 9109
0 256 609
0 257 680
0 258 2336
0 261 2633
0 262 13197
0 263 8383
0 264 4736
0 265 4705
0 266 5313
0 267 7575
0 268 1315
0 269 3141
0 270 9126
0 271 6337
0 272 673
0 273 11225
0 274 5913
0 275 2592
0 276 14356
0 277 7782
0 279 6161
0 283 8631
0 284 3081
0 285 3848
0 286 8867
0 287 106
0 288 48
0 289 1304
0 290 7282
0 291 2388
0 292 958
0 293 9257
0 294 8637
0 296 3397
0 297 7219
0 298 773
0 299 563
0 300 903
0 301 3290
0 302 7118
0 303 15598
0 304 8176
0 305 3689
0 306 7085
0 307 14054
0 308 8368
0 309 6717
0 310 16594
0 313 900
0 314 9151
0 317 7193
0 319 2546
0 322 8601
0 323 3774
0 324 11797
0 325 4996
0 327 48
0 328 7
0 329 2553
0 331 17163
0 332 4664
0 334 8799
0 336 10139
0 337 5946
0 340 3814
0 341 1318
0 342 3647
0 345 3137
0 346 15164
0 347 1111
0 348 9734
0 349 6862
0 350 8125
0 351 11710
0 352 13586
0 353 9904
0 354 3417
0 355 8117
0 356 11449
0 357 5644
0 358 16959
0 359 3823
0 360 13529
0 361 7385
0 362 2555
0 363 5615
0 364 15874
0 366 386
0 367 4086
0 368 6123
0 370 9498
0 371 9899
0 373 3986
0 374 340
0 375 4030
0 378 2715
0 379 10594
0 380 1675
0 382 8046
0 383 11378
0 384 8752
0 386 2404
0 387 3193
0 388 11651
0 389 3127
0 390 4282
0 391 9090
0 392 2759
0 393 8828
0 394 4472
0 396 12038
0 398 6954
0 400 3241
0 401 15437
0 402 5211
0 403 14038
0 404 5907
0 405 14705
0 406 11566
0 408 1270
0 409 10179
0 411 9704
0 412 2456
0 413 430
0 414 11581
0 415 1939
0 416 1931
0 417 12815
0 418 5971
0 420 15343
0 421 5048
0 422 2160
0 423 6491
0 424 2601
0 426 7080
0 427 5178
0 428 5280
0 429 5119
0 430 1459
0 432 3641
0 433 9769
0 434 3762
0 435 16893
0 436 2292
0 437 6697
0 438 11977
0 439 5342
0 440 143
0 442 4612
0 444 19724
0 445 4553
0 446 16957
0 447 12011
0 448 4632
0 449 2998
0 450 7952
0 451 4116
0 453 8532
0 455 14359
0 456 11475
0 458 6972
0 459 18161
0 460 9330
0 461 5502
0 463 11815
0 464 9711
0 465 5653
0 466 4062
0 467 930
0 469 121
0 471 5932
0 472 3465
0 473 2170
0 474 3037
0 476 6140
0 477 8651
0 478 3928
0 479 860
0 480 11449
0 482 4353
0 483 7835
0 484 6342
0 485 2030
0 486 427
0 487 786
0 488 3494
0 489 4479
0 491 6482
0 492 17423
0 493 303
0 494 5349
0 495 15014
0 496 17361
0 497 3165
0 498 6151
0 499 12719
0 500 10485
0 501 6368
0 502 3792
0 503 4094
0 504 11025
0 505 7622
0 507 13308
0 508 1732
0 510 9314
0 511 8144
0 512 9455
0 513 2603
0 514 299
0 515 384
0 516 3058
0 518 4259
0 519 1516
0 520 262
0 521 6990
0 522 5475
0 523 17189
0 526 1581
0 527 7591
0 528 5934
0 529 7449
0 532 5726
0 534 6154
0 535 9873
0 536 13036
0 537 628
0 538 9808
0 539 729
0 540 10843
0 541 1107
0 542 4060
0 543 10348
0 544 6109
0 545 14761
0 546 9915
0 547 5803
0 548 5395
0 550 6523
0 552 9153
0 553 2086
0 554 12064
0 555 8408
0 556 10884
0 557 17719
0 558 7046
0 559 6830
0 560 7343
0 561 1236
0 563 5705
0 564 1218
0 565 2647
0 566 15112
0 567 13764
0 568 2393
0 569 4006
0 570 14171
0 571 2966
0 573 2891
0 575 3882
0 576 1017
0 578 7433
0 579 9911
0 583 4739
0 585 11540
0 586 6446
0 587 3660
0 589 7142
0 592 5403
0 593 9238
0 595 55
0 597 15460
0 598 811
0 599 7953
0 600 7634
0 601 7148
0 602 1896
0 603 12715
0 605 8306
0 606 6850
0 607 13421
0 608 3664
0 610 191
0 611 2560
0 613 13004
0 614 12716
0 615 3241
0 616 6964
0 617 5095
0 618 7909
0 619 763
0 620 4668
0 621 7343
0 622 5136
0 624 4592
0 625 3066
0 626 10030
0 627 11141
0 628 634
0 633 1389
0 634 7562
0 636 240
0 638 6165
0 639 2551
0 640 13775
0 641 3218
0 642 9720
0 643 6627
0 645 5597
0 646 7419
0 647 4079
0 648 673
0 649 524
0 651 3552
0 652 657
0 653 1390
0 654 2879
0 655 5185
0 656 7274
0 657 4559
0 658 14407
0 659 14930
0 660 1048
0 661 15323
0 662 15979
0 664 7220
0 665 13315
0 667 5703
0 668 10476
0 669 14340
0 670 8
0 671 14443
0 672 4427
0 673 2790
0 674 11591
0 676 3462
0 678 8526
0 681 8027
0 682 12230
0 683 11829
0 684 6110
0 685 18023
0 686 3068
0 687 6113
0 688 8157
0 689 4637
0 690 43
0 691 1474
0 692 13703
0 693 5534
0 694 5524
0 695 6546
0 696 6657
0 697 11604
0 698 927
0 699 661
0 700 2120
0 702 19002
0 703 16860
0 704 6497
0 705 3218
0 706 8693
0 708 7488
0 709 12137
0 710 1425
0 711 1992
0 712 4032
0 716 1204
0 717 1725
0 718 9212
0 719 1351
0 721 620
0 722 756
0 723 14902
0 724 704
0 726 1993
0 727 7361
0 728 21
0 729 14146
0 730 1323
0 731 1942
0 732 2697
0 733 4174
0 734 3233
0 736 12103
0 738 1089
0 739 12326
0 740 7134
0 741 4191
0 742 7999
0 743 2660
0 744 15897
0 746 3008
0 747 12648
0 748 6219
0 750 1579
0 751 1198
0 752 3563
0 754 1775
0 755 13542
0 758 1183
0 759 8459
0 760 10405
0 761 975
0 762 15733
0 763 75
0 764 10238
0 765 8877
0 766 899
0 767 6175
0 768 8939
0 769 7116
0 770 14211
0 773 17468
0 775 5063
0 776 801
0 777 13330
0 778 3237
0 779 545
0 780 14755
0 781 12082
0 784 9906
0 785 4
0 787 17033
0 788 271
0 789 3789
0 790 8450
0 791 10632
0 792 12892
0 793 9441
0 795 9754
0 796 19646
0 797 714
0 798 8539
0 799 8315
0 800 779
0 801 12992
0 802 5607
0 803 10013
0 804 6519
0 805 3728
0 806 16859
0 807 5898
0 808 9149
0 809 6454
0 811 13700
0 812 19306
0 813 3493
0 815 4966
0 817 1818
0 818 9417
0 819 5495
0 820 4723
0 821 6311
0 822 2474
0 823 4521
0 824 6582
0 825 3270
0 827 7116
0 828 11017
0 829 6671
0 830 2818
0 831 227
0 832 7981
0 833 16624
0 834 7451
0 836 5871
0 837 14489
0 839 11210
0 840 7449
0 841 5191
0 842 13460
0 843 15340
0 845 11720
0 846 10806
0 850 6962
0 851 1003
0 852 7336
0 854 7858
0 856 10384
0 860 16189
0 861 1248
0 862 6111
0 863 14546
0 865 3198
0 867 8384
0 868 1728
0 869 4823
0 870 12044
0 871 14063
0 872 8221
0 873 9173
0 875 778
0 876 9057
0 877 7915
0 878 9642
0 879 9499
0 880 8092
0 881 2156
0 882 17714
0 884 10276
0 885 3124
0 887 8704
0 888 9309
0 889 11460
0 891 9477
0 893 15888
0 894 5196
0 895 9780
0 896 10039
0 897 36
0 898 14425
0 899 41
0 901 7470
0 902 3366
0 904 16426
0 905 6207
0 906 2932
0 907 4550
0 908 558
0 909 2180
0 910 3882
0 911 7037
0 912 286
0 913 1632
0 915 5311
0 916 5331
0 917 14033
0 919 10195
0 920 7853
0 922 1013
0 923 8051
0 924 7943
0 925 4149
0 926 384
0 927 604
0 928 2173
0 929 4299
0 930 8604
0 931 10580
0 932 3480
0 933 8871
0 934 2355
0 936 180
0 937 2365
0 938 3111
0 939 10417
0 940 604
0 941 11440
0 942 147
0 943 12908
0 944 30
0 945 675
0 947 16377
0 948 5210
0 949 659
0 950 13521
0 951 4963
0 952 5109
0 953 1963
0 954 3575
0 955 7200
0 956 16746
0 958 6446
0 959 7104
0 961 14111
0 962 3574
0 963 14660
0 964 2801
0 966 1192
0 967 6996
0 968 7386
0 970 1028
0 971 5662
0 972 10817
0 973 7550
0 974 7151
0 975 689
0 977 2316
0 979 11431
0 980 7108
0 981 9093
0 982 4487
0 983 4840
0 985 1636
0 986 15686
0 987 18056
0 988 4027
0 989 214
0 990 303
0 991 10017
0 993 8720
0 994 14826
0 995 3669
0 996 598
0 997 14210
0 998 2586
0 999 3328
0 1001 8620
0 1002 5408
0 1003 3326
0 1004 11287
0 1005 3404
0 1006 4001
0 1007 17797
0 1008 2380
0 1009 5707
0 1011 3882
0 1013 5815
0 1014 16299
0 1015 3970
0 1017 1351
0 1018 8369
0 1019 122
0 1020 7902
0 1021 354
0 1022 2317
0 1023 4812
0 1025 8246
0 1026 1871
0 1027 3222
0 1029 13293
0 1030 7996
0 1032 15949
0 1033 7220
0 1034 9187
0 1036 976
0 1037 6133
0 1038 7256
0 1040 6022
0 1041 11153
0 1042 8713
0 1043 3985
0 1044 2840
0 1045 5605
0 1046 4654
0 1047 451
0 1049 376
0 1050 18722
0 1052 12180
0 1053 573
0 1054 1708
0 1055 2679
0 1056 5461
0 1057 9364
0 1058 8832
0 1059 2072
0 1060 2377
0 1061 1445
0 1062 7366
0 1063 6308
0 1064 2341
0 1066 2174
0 1067 17618
0 1068 6491
0 1069 8488
0 1071 12554
0 1074 8968
0 1075 17849
0 1076 9410
0 1077 9884
0 1078 1306
0 1079 3141
0 1080 3388
0 1081 13329
