9917847 4000
0 48 12647
1 1390 48
0 138 10558
1 625 138
0 294 15025
1 679 294
0 1082 11136
1 1537 1082
0 544 15225
1 1534 544
0 791 12990
1 72 791
0 1227 12368
1 599 1227
0 443 15707
1 649 443
0 862 13053
1 738 862
0 23 9944
1 290 23
0 1682 9329
1 824 1682
0 1985 12928
1 1740 1985
0 483 13261
1 726 483
0 1715 7883
1 533 1715
0 441 12802
1 1684 441
0 333 8215
1 790 333
0 341 8443
1 1074 341
0 47 12450
1 906 47
0 859 9509
1 117 859
0 57 18803
1 1694 57
0 1715 10758
1 1633 1715
0 1413 11286
1 261 1413
0 946 12470
1 1623 946
0 1126 13505
1 172 1126
0 1662 13488
1 594 1662
0 1325 9214
1 1655 1325
0 1353 19009
1 1841 1353
0 1385 12081
1 907 1385
0 1556 10373
1 1233 1556
0 1314 8782
1 1230 1314
0 773 13446
1 1361 773
0 888 11310
1 1255 888
0 1820 9464
1 1893 1820
0 1869 11404
1 1862 1869
0 1564 9572
1 96 1564
0 1245 10170
1 531 1245
0 204 13043
1 1358 204
0 15 9164
1 1398 15
0 1577 10240
1 958 1577
0 929 16179
1 303 929
0 105 9355
1 1496 105
0 1107 10136
1 1349 1107
0 1134 10194
1 379 1134
0 15 9985
1 1714 15
0 1325 11382
1 1033 1325
0 1018 12477
1 1558 1018
0 1912 14093
1 642 1912
0 105 9524
1 408 105
0 268 12973
1 1490 268
0 191 10322
1 1047 191
0 666 15970
1 1260 666
0 859 14805
1 1566 859
0 1813 12693
1 462 1813
0 78 9852
1 388 78
0 381 15329
1 1194 381
0 1522 14459
1 1618 1522
0 1855 9873
1 347 1855
0 344 17425
1 698 344
0 1174 11284
1 170 1174
0 1548 12584
1 1575 1548
0 1097 14462
1 694 1097
0 1012 9974
1 33 1012
0 23 10806
1 430 23
0 1012 12790
1 42 1012
0 98 10476
1 1240 98
0 1316 16457
1 148 1316
0 358 10734
1 68 358
0 376 11402
1 1224 376
0 1378 12671
1 1183 1378
0 191 11939
1 700 191
0 1934 11133
1 338 1934
0 488 13105
1 1000 488
0 138 10893
1 1090 138
0 175 13618
1 356 175
0 1197 10899
1 1705 1197
0 1609 13497
1 1606 1609
0 1192 15568
1 1117 1192
0 1782 11282
1 365 1782
0 23 12201
1 1876 23
0 138 17874
1 1817 138
0 1197 12446
1 412 1197
0 1775 11090
1 1319 1775
0 838 13766
1 563 838
0 711 17209
1 1846 711
0 1775 15448
1 997 1775
0 463 13431
1 547 463
0 16 11774
1 891 16
0 1171 16251
1 51 1171
0 1036 12113
1 805 1036
0 1782 11614
1 1794 1782
0 1174 15316
1 28 1174
0 1413 16010
1 1518 1413
0 888 12433
1 990 888
0 1325 14092
1 917 1325
0 376 15885
1 1643 376
0 1724 11448
1 518 1724
0 77 17191
1 607 77
0 1724 13268
1 1637 1724
0 1766 14010
1 1210 1766
0 1159 14666
1 1177 1159
0 603 17137
1 593 603
0 1574 13808
1 1290 1574
0 16 12828
1 537 16
0 1430 14275
1 1953 1430
0 1406 12750
1 318 1406
0 1385 14698
1 35 1385
0 1742 14148
1 1121 1742
0 782 17126
1 1145 782
0 520 12834
1 1735 520
0 482 12948
1 1816 482
0 888 14893
1 683 888
0 47 15044
1 449 47
0 1557 13294
1 1432 1557
0 1018 18907
1 1756 1018
0 380 14757
1 1741 380
0 867 14054
1 970 867
0 1859 19194
1 1938 1859
0 1378 12924
1 434 1378
0 1813 17338
1 628 1813
0 441 16890
1 1902 441
0 1378 13656
1 1565 1378
0 488 18227
1 1182 488
0 483 18031
1 1022 483
0 771 15588
1 1626 771
0 1176 13888
1 1547 1176
0 828 13850
1 1175 828
0 463 14199
1 827 463
0 29 13871
1 1327 29
0 1064 14879
1 418 1064
0 470 17428
1 976 470
0 1609 14133
1 952 1609
0 1126 18674
1 774 1126
0 175 14089
1 342 175
0 1378 18599
1 65 1378
0 838 18991
1 171 838
0 1574 14183
1 977 1574
0 1176 14551
1 1208 1176
0 1513 14723
1 739 1513
0 1766 18829
1 1542 1766
0 764 15757
1 236 764
0 884 16107
1 961 884
0 1325 15219
1 724 1325
0 723 17770
1 84 723
0 1609 16220
1 259 1609
0 1742 14516
1 1809 1742
0 1574 18142
1 334 1574
0 463 17163
1 1700 463
0 224 17769
1 1602 224
0 509 16233
1 1797 509
0 1159 15247
1 1458 1159
0 1513 16166
1 1293 1513
0 1697 15135
1 1588 1697
0 380 15438
1 1344 380
0 1847 16427
1 832 1847
0 859 15194
1 1918 859
0 888 18371
1 421 888
0 1128 16349
1 314 1128
0 1697 17360
1 1551 1697
0 39 15531
1 1786 39
0 1473 18615
1 1829 1473
0 83 17594
1 446 83
0 1357 15460
1 937 1357
0 544 17274
1 498 544
0 1776 16770
1 56 1776
0 380 15457
1 1928 380
0 1357 17082
1 1363 1357
0 39 19067
1 1323 39
0 443 15902
1 850 443
0 764 17280
1 580 764
0 1207 16517
1 1243 1207
0 1945 16610
1 1354 1945
0 884 16656
1 849 884
0 793 16377
1 186 793
0 929 17762
1 696 929
0 1609 18478
1 1824 1609
0 509 18452
1 94 509
0 1171 18654
1 1560 1171
0 1128 16418
1 226 1128
0 793 18320
1 1583 793
0 846 17572
1 1019 846
0 884 17619
1 1879 884
0 1479 17484
1 210 1479
0 969 18521
1 835 969
0 764 17673
1 165 764
0 1813 18174
1 1345 1813
0 1697 18587
1 910 1697
0 470 18890
1 576 470
0 83 19031
1 528 83
0 764 19206
1 894 764
0 1628 18094
1 469 1628
0 929 17821
1 1244 929
0 224 18363
1 1999 224
0 723 18072
1 957 723
0 929 19589
1 584 929
0 138 18161
1 1501 138
0 483 18040
1 415 483
0 483 19335
1 235 483
0 138 18663
1 1759 138
0 488 18605
1 1838 488
0 793 19093
1 553 793
0 888 18392
1 899 888
0 509 19009
1 459 509
0 1965 19560
1 656 1965
0 138 19287
1 1241 138
0 1126 18682
1 1593 1126
0 57 18949
1 1431 57
0 1766 19123
1 655 1766
0 470 19315
1 1549 470
0 1129 19148
1 1026 1129
0 19 19364
1 1181 19
0 57 19472
1 1280 57
0 83 19364
1 1870 83
0 39 19197
1 658 39
0 1859 19273
1 13 1859
0 39 19643
1 1285 39
0 801 19246
1 1833 801
0 1859 19525
1 1395 1859
0 138 19480
1 1037 138
0 483 19476
1 377 483
0 19 19683
1 809 19
0 83 19697
1 1894 83
0 57 19491
1 399 57
0 483 19610
1 257 483
0 57 19595
1 1372 57
0 1859 19640
1 939 1859
0 929 19618
1 632 929
0 57 19698
1 1941 57
0 483 19728
1 1815 483
0 929 19842
1 504 929
0 39 19747
1 1738 39
0 83 19752
1 778 83
0 483 19805
1 1409 483
0 841 19820
1 499 841
0 929 19894
0 963 19894
1 963 929
0 841 19942
0 156 19942
1 156 841
0 483 19854
0 397 19854
1 397 483
0 83 19802
0 1270 19802
1 1270 83
0 39 19822
0 1084 19822
1 1084 39
0 57 19903
0 1393 19903
1 1393 57
0 19 19724
0 337 19724
1 337 19
0 1859 19727
0 97 19727
1 97 1859
0 1965 19896
0 1993 19896
1 1993 1965
0 138 19527
0 992 19527
1 992 138
0 470 19555
0 307 19555
1 307 470
0 801 19621
0 1630 19621
1 1630 801
0 764 19657
0 1184 19657
1 1184 764
0 1129 19388
0 704 19388
1 704 1129
0 1766 19273
0 933 19273
1 933 1766
0 793 19128
0 478 19128
1 478 793
0 509 19356
0 541 19356
1 541 509
0 1353 19350
0 759 19350
1 759 1353
0 838 19002
0 515 19002
1 515 838
0 313 19106
0 663 19106
1 663 313
0 1401 19883
0 551 19883
1 551 1401
0 1018 19765
0 988 19765
1 988 1018
0 1126 19127
0 422 19127
1 422 1126
0 1171 19645
0 1448 19645
1 1448 1171
0 1473 19022
0 481 19022
1 481 1473
0 488 18782
0 20 18782
1 20 488
0 1378 19528
0 343 19528
1 343 1378
0 1636 19536
0 1650 19536
1 1650 1636
0 1697 19179
0 1275 19179
1 1275 1697
0 969 19193
0 886 19193
1 886 969
0 1609 18786
0 1442 18786
1 1442 1609
0 888 18825
0 374 18825
1 374 888
0 224 18764
0 143 18764
1 143 224
0 252 18802
0 856 18802
1 856 252
0 720 18686
0 1404 18686
1 1404 720
0 1813 18787
0 834 18787
1 834 1813
0 1574 18925
0 936 18925
1 936 1574
0 1628 18904
0 251 18904
1 251 1628
0 723 18551
0 963 18551
1 963 723
0 1648 18422
0 756 18422
1 756 1648
0 884 17993
0 909 17993
1 909 884
0 846 17588
0 1205 17588
1 1205 846
0 1479 18741
0 695 18741
1 695 1479
0 1399 17993
0 1977 17993
1 1977 1399
0 792 17975
0 1270 17975
1 1270 792
0 344 18121
0 1073 18121
1 1073 344
0 544 18836
0 280 18836
1 280 544
0 711 17307
0 1842 17307
1 1842 711
0 77 18857
0 1237 18857
1 1237 77
0 463 17804
0 1032 17804
1 1032 463
0 603 17344
0 41 17344
1 41 603
0 782 17694
0 1866 17694
1 1866 782
0 32 17194
0 1005 17194
1 1005 32
0 1357 17769
0 1986 17769
1 1986 1357
0 1755 19619
0 107 19619
1 107 1755
0 441 18996
0 461 18996
1 461 441
0 1776 17368
0 1393 17368
1 1393 1776
0 1135 18052
0 1923 18052
1 1923 1135
0 1945 17786
0 1084 17786
1 1084 1945
0 1014 18893
0 1099 18893
1 1099 1014
0 1207 18199
0 5 18199
1 5 1207
0 1316 17898
0 1746 17898
1 1746 1316
0 1847 17893
0 1978 17893
1 1978 1847
0 1128 18765
0 1598 18765
1 1598 1128
0 1524 17656
0 1409 17656
1 1409 1524
0 1513 16809
0 1890 16809
1 1890 1513
0 309 17298
0 1629 17298
1 1629 309
0 1616 18037
0 279 18037
1 279 1616
0 1413 16350
0 624 16350
1 624 1413
0 666 17067
0 1722 17067
1 1722 666
0 443 17386
0 1611 17386
1 1611 443
0 376 18581
0 1960 18581
1 1960 376
0 1359 16136
0 812 16136
1 812 1359
0 1007 16144
0 387 16144
1 387 1007
0 771 17531
0 1060 17531
1 1060 771
0 1192 18369
0 851 18369
1 851 1192
0 1854 19070
0 351 19070
1 351 1854
0 380 16930
0 1853 16930
1 1853 380
0 362 15830
0 87 15830
1 87 362
0 1775 18092
0 1669 18092
1 1669 1775
0 299 18097
0 300 18097
1 300 299
0 381 16064
0 413 16064
1 413 381
0 1174 17185
0 1540 17185
1 1540 1174
0 1159 16940
0 75 16940
1 75 1159
0 1325 15353
0 579 15353
1 579 1325
0 859 15205
0 1980 15205
1 1980 859
0 1971 15375
0 744 15375
1 744 1971
0 1101 17949
0 336 17949
1 336 1101
0 47 16814
0 1836 16814
1 1836 47
0 480 17978
0 1634 17978
1 1634 480
0 294 17109
0 416 17109
1 416 294
0 1460 16856
0 604 16856
1 604 1460
0 1064 16646
0 1455 16646
1 1455 1064
0 104 16875
0 1911 16875
1 1911 104
0 820 16712
0 707 16712
1 707 820
0 1921 16106
0 1315 16106
1 1315 1921
0 328 15297
0 391 15297
1 391 328
0 1385 15963
0 1896 15963
1 1896 1385
0 1996 15482
0 981 15482
1 981 1996
0 1728 14722
0 1161 14722
1 1161 1728
0 1176 15339
0 400 15339
1 400 1176
0 1742 16045
0 1418 16045
1 1418 1742
0 1097 16188
0 1320 16188
1 1320 1097
0 1522 15490
0 321 15490
1 321 1522
0 1430 14381
0 829 14381
1 829 1430
0 959 18863
0 1070 18863
1 1070 959
0 1615 16631
0 1329 16631
1 1329 1615
0 1687 17555
0 591 17555
1 591 1687
0 1912 14171
0 513 14171
1 513 1912
0 175 14267
0 632 14267
1 632 175
0 366 17504
0 54 17504
1 54 366
0 867 14458
0 1958 14458
1 1958 867
0 1209 14170
0 139 14170
1 139 1209
0 1933 17059
0 6 17059
1 6 1933
0 29 16191
0 249 16191
1 249 29
0 525 15896
0 816 15896
1 816 525
0 828 13928
0 757 13928
1 757 828
0 43 15194
0 1576 15194
1 1576 43
0 1163 18012
0 571 18012
1 571 1163
0 382 14767
0 504 14767
1 504 382
0 1662 14280
0 972 14280
1 972 1662
0 773 17864
0 187 17864
1 187 773
0 1745 17522
0 703 17522
1 703 1745
0 1557 14065
0 1777 14065
1 1777 1557
0 1724 15078
0 97 15078
1 97 1724
0 862 14573
0 1212 14573
1 1212 862
0 204 13691
0 1731 13691
1 1731 204
0 1137 13695
0 399 13695
1 399 1137
0 1679 14024
0 1827 14024
1 1827 1679
0 791 13510
0 1502 13510
1 1502 791
0 268 13037
0 556 13037
1 556 268
0 1475 14435
0 1004 14435
1 1004 1475
0 482 16872
0 1311 16872
1 1311 482
0 1106 15254
0 904 15254
1 904 1106
0 1985 14121
0 79 14121
1 79 1985
0 1969 15633
0 1355 15633
1 1355 1969
0 520 15939
0 815 15939
1 815 520
0 16 18447
0 852 18447
1 852 16
0 1012 12852
0 1504 12852
1 1504 1012
0 1406 14155
0 1068 14155
1 1068 1406
0 48 16765
0 145 16765
1 145 48
0 1548 13242
0 182 13242
1 182 1548
0 946 13945
0 992 13945
1 992 946
0 1578 12567
0 601 12567
1 601 1578
0 1197 16465
0 66 16465
1 66 1197
0 1668 14362
0 1519 14362
1 1519 1668
0 444 17289
0 1785 17289
1 1785 444
0 1227 13759
0 736 13759
1 736 1227
0 784 13211
0 45 13211
1 45 784
0 193 19718
0 1335 19718
1 1335 193
0 23 12776
0 1711 12776
1 1711 23
0 1036 14892
0 1052 14892
1 1052 1036
0 708 14826
0 1530 14826
1 1530 708
0 1150 15093
0 1772 15093
1 1772 1150
0 1834 17983
0 587 17983
1 587 1834
0 965 13245
0 134 13245
1 134 965
0 191 14139
0 839 14139
1 839 191
0 978 16342
0 887 16342
1 887 978
0 1712 13874
0 1214 13874
1 1214 1712
0 1484 12988
0 1405 12988
1 1405 1484
0 1264 19088
0 1538 19088
1 1538 1264
0 1782 14655
0 1306 14655
1 1306 1782
0 875 12868
0 895 12868
1 895 875
0 1324 18801
0 776 18801
1 776 1324
0 968 15388
0 1506 15388
1 1506 968
0 1830 12601
0 667 12601
1 667 1830
0 1869 14324
0 1660 14324
1 1660 1869
0 1536 11543
0 858 11543
1 858 1536
0 1970 14367
0 1683 14367
1 1683 1970
0 1082 16183
0 627 16183
1 627 1082
0 1934 14651
0 1989 14651
1 1989 1934
0 1389 14990
0 639 14990
1 639 1389
0 795 12943
0 1867 12943
1 1867 795
0 1883 12323
0 1835 12323
1 1835 1883
0 1743 11606
0 364 11606
1 364 1743
0 1701 11830
0 255 11830
1 255 1701
0 1138 14695
0 831 14695
1 831 1138
0 686 18734
0 727 18734
1 727 686
0 539 11197
0 1431 11197
1 1431 539
0 1715 14755
0 1415 14755
1 1415 1715
0 358 11311
0 1549 11311
1 1549 358
0 879 16700
0 735 16700
1 735 879
0 973 13121
0 802 13121
1 802 973
0 1364 13242
0 1414 13242
1 1414 1364
0 1025 13510
0 980 13510
1 980 1025
0 396 15161
0 1366 15161
1 1366 396
0 152 13039
0 1395 13039
1 1395 152
0 98 12435
0 685 12435
1 685 98
0 1040 13422
0 809 13422
1 809 1040
0 1556 11804
0 1957 11804
1 1957 1556
0 1552 12490
0 13 12490
1 13 1552
0 1647 15590
0 1195 15590
1 1195 1647
0 1577 11957
0 69 11957
1 69 1577
0 971 10918
0 574 10918
1 574 971
0 1134 18179
0 499 18179
1 499 1134
0 1245 10530
0 62 10530
1 62 1245
0 153 11452
0 1313 11452
1 1313 153
0 1107 15199
0 1726 15199
1 1726 1107
0 15 13298
0 295 13298
1 295 15
0 1855 11160
0 273 11160
1 273 1855
0 410 10379
0 1706 10379
1 1706 410
0 78 18368
0 1373 18368
1 1373 78
0 718 15120
0 691 15120
1 691 718
0 842 17845
0 925 17845
1 925 842
0 1686 18547
0 1199 18547
1 1199 1686
0 993 15113
0 1370 15113
1 1370 993
0 1564 15236
0 1388 15236
1 1388 1564
0 64 11386
0 940 11386
1 940 64
0 105 11362
0 1570 11362
1 1570 105
0 1820 13983
0 575 13983
1 575 1820
0 1594 18310
0 876 18310
1 876 1594
0 281 11882
0 25 11882
1 25 281
0 1682 11502
0 903 11502
1 903 1682
0 403 12529
0 1285 12529
1 1285 403
0 1263 10835
0 1650 10835
1 1650 1263
0 1136 17182
0 534 17182
1 534 1136
0 368 12926
0 271 12926
1 271 368
0 420 11331
0 1185 11331
1 1185 420
0 354 16319
0 1926 16319
1 1926 354
0 1733 9619
0 1501 9619
1 1501 1733
0 901 13732
0 680 13732
1 680 901
0 766 9281
0 1585 9281
1 1585 766
0 1148 12553
0 1348 12553
1 1348 1148
0 1856 8907
0 1345 8907
1 1345 1856
0 1301 12712
0 600 12712
1 600 1301
0 1708 10978
0 1147 10978
1 1147 1708
0 566 14148
0 1950 14148
1 1950 566
0 622 10774
0 651 10774
1 651 622
0 1289 15750
0 1451 15750
1 1451 1289
0 1314 12963
0 122 12963
1 122 1314
0 1591 12465
0 1043 12465
1 1043 1591
0 11 10055
0 588 10055
1 588 11
0 1569 17907
0 202 17907
1 202 1569
0 608 12870
0 1988 12870
1 1988 608
0 1949 13764
0 1365 13764
1 1365 1949
0 1310 8874
0 464 8874
1 464 1310
0 665 12189
0 1108 12189
1 1108 665
0 341 15721
0 1279 15721
1 1279 341
0 227 9721
0 1474 9721
1 1474 227
0 333 16674
0 324 16674
1 324 333
0 1438 13660
0 1545 13660
1 1545 1438
0 634 13074
0 716 13074
1 716 634
0 1238 11158
0 1029 11158
1 1029 1238
0 102 8279
0 1765 8279
1 1765 102
0 4 13088
0 668 13088
1 668 4
0 201 9570
0 1350 9570
1 1350 201
0 1487 9855
0 272 9855
1 272 1487
0 617 17539
0 1067 17539
1 1067 617
0 1383 10439
0 1168 10439
1 1168 1383
0 983 15028
0 1080 15028
1 1080 983
0 1801 13594
0 306 13594
1 306 1801
0 1352 11962
0 986 11962
1 986 1352
0 564 12543
0 1184 12543
1 1184 564
0 1173 13488
0 1666 13488
1 1666 1173
0 1104 9821
0 844 9821
1 844 1104
0 1120 9633
0 415 9633
1 415 1120
0 1485 14128
0 266 14128
1 266 1485
0 615 12049
0 1717 12049
1 1717 615
0 73 16080
0 1916 16080
1 1916 73
0 1788 10418
0 1523 10418
1 1523 1788
0 1160 13351
0 581 13351
1 581 1160
0 673 12392
0 701 12392
1 701 673
0 1407 14537
0 1186 14537
1 1186 1407
0 1234 14978
0 1587 14978
1 1587 1234
0 1124 17202
0 241 17202
1 241 1124
0 1157 11191
0 200 11191
1 200 1157
0 633 7018
0 1165 7018
1 1165 633
0 298 13122
0 307 13122
1 307 298
0 21 7469
0 1336 7469
1 1336 21
0 1362 7922
0 34 7922
1 34 1362
0 1614 12795
0 125 12795
1 125 1614
0 3 10503
0 22 10503
1 22 3
0 1670 11426
0 988 11426
1 988 1670
0 507 17167
0 661 17167
1 661 507
0 1098 10895
0 1028 10895
1 1028 1098
0 1747 11740
0 1280 11740
1 1280 1747
0 81 8607
0 1265 8607
1 1265 81
0 1997 11439
0 1154 11439
1 1154 1997
0 1288 7098
0 486 7098
1 486 1288
0 1127 9068
0 221 9068
1 221 1127
0 220 14381
0 1941 14381
1 1941 220
0 137 8586
0 825 8586
1 825 137
0 1954 10448
0 402 10448
1 402 1954
0 1872 12994
0 653 12994
1 653 1872
0 1119 9094
0 1016 9094
1 1016 1119
0 857 7431
0 140 7431
1 140 857
0 1873 12069
0 1998 12069
1 1998 1873
0 526 12364
0 129 12364
1 129 526
0 848 12010
0 1132 12010
1 1132 848
0 1597 8912
0 872 8912
1 872 1597
0 690 11145
0 610 11145
1 610 690
0 506 14311
0 1272 14311
1 1272 506
0 550 12128
0 199 12128
1 199 550
0 948 10318
0 1433 10318
1 1433 948
0 881 8016
0 1583 8016
1 1583 881
0 1339 5750
0 1428 5750
1 1428 1339
0 1034 16305
0 567 16305
1 567 1034
0 1008 8717
0 265 8717
1 265 1008
0 613 11888
0 158 11888
1 158 613
0 893 15716
0 1878 15716
1 1878 893
0 10 12507
0 1258 12507
1 1258 10
0 1868 14675
0 1089 14675
1 1089 1868
0 1635 12733
0 945 12733
1 945 1635
0 1796 10415
0 1604 10415
1 1604 1796
0 562 15533
0 1380 15533
1 1380 562
0 1469 14964
0 874 14964
1 874 1469
0 1943 14901
0 1546 14901
1 1546 1943
0 184 6614
0 725 6614
1 725 184
0 1069 10208
0 1789 10208
1 1789 1069
0 1632 8141
0 1598 8141
1 1598 1632
0 394 10413
0 752 10413
1 752 394
0 612 15778
0 1456 15778
1 1456 612
0 1507 10192
0 352 10192
1 352 1507
0 1457 7161
0 1225 7161
1 1225 1457
0 1178 13794
0 212 13794
1 212 1178
0 671 7736
0 624 7736
1 624 671
0 1849 9033
0 576 9033
1 576 1849
0 1468 4303
0 710 4303
1 710 1468
0 1917 10398
0 1605 10398
1 1605 1917
0 1734 12849
0 1630 12849
1 1630 1734
0 1020 10428
0 459 10428
1 459 1020
0 1720 7807
0 1478 7807
1 1478 1720
0 670 16111
0 228 16111
1 228 670
0 229 10459
0 1442 10459
1 1442 229
0 1689 13918
0 1296 13918
1 1296 1689
0 1271 9292
0 909 9292
1 909 1271
0 317 12114
0 818 12114
1 818 317
0 1595 9439
0 1999 9439
1 1999 1595
0 1202 4803
0 783 4803
1 783 1202
0 1680 7365
0 387 7365
1 387 1680
0 1721 8892
0 1667 8892
1 1667 1721
0 1929 4034
0 997 4034
1 997 1929
0 843 6476
0 222 6476
1 222 843
0 669 7342
0 61 7342
1 61 669
0 169 16777
0 1877 16777
1 1877 169
0 1369 4877
0 1816 4877
1 1816 1369
0 924 5435
0 187 5435
1 187 924
0 1773 8132
0 1783 8132
1 1783 1773
0 1103 5187
0 1317 5187
1 1317 1103
0 1027 4589
0 1953 4589
1 1953 1027
0 869 5471
0 972 5471
1 972 869
0 49 12972
0 233 12972
1 233 49
0 55 14173
0 1417 14173
1 1417 55
0 1983 15587
0 1149 15587
1 1149 1983
0 1341 5942
0 30 5942
1 30 1341
0 293 4196
0 1683 4196
1 1683 293
0 662 4055
0 1907 4055
1 1907 662
0 1509 11083
0 1095 11083
1 1095 1509
0 197 9838
0 126 9838
1 126 197
0 944 18304
0 156 18304
1 156 944
0 1112 7313
0 1982 7313
1 1982 1112
0 451 3394
0 1199 3394
1 1199 451
0 284 7171
0 1152 7171
1 1152 284
0 1309 7589
0 1096 7589
1 1096 1309
0 1421 4568
0 1087 4568
1 1087 1421
0 785 6588
0 1554 6588
1 1554 785
0 159 10837
0 343 10837
1 343 159
0 597 11590
0 1665 11590
1 1665 597
0 712 3732
0 1925 3732
1 1925 712
0 709 4636
0 1006 4636
1 1006 709
0 923 11531
0 1972 11531
1 1972 923
0 915 13160
0 50 13160
1 50 915
0 1452 8853
0 798 8853
1 798 1452
0 932 13929
0 688 13929
1 688 932
0 883 2811
0 1915 2811
1 1915 883
0 1704 6398
0 1831 6398
1 1831 1704
0 285 8819
0 119 8819
1 119 285
0 398 8430
0 1019 8430
1 1019 398
0 536 2728
0 914 2728
1 914 536
0 1125 6732
0 421 6732
1 421 1125
0 1131 4663
0 1772 4663
1 1772 1131
0 1403 9830
0 871 9830
1 871 1403
0 1114 2425
0 1055 2425
1 1055 1114
0 1601 10008
0 561 10008
1 561 1601
0 982 4460
0 1658 4460
1 1658 982
0 660 9375
0 457 9375
1 457 660
0 1521 9023
0 789 9023
1 789 1521
0 492 11499
0 1959 11499
1 1959 492
0 637 2606
0 1633 2606
1 1633 637
0 1887 3410
0 347 3410
1 347 1887
0 1009 9087
0 1586 9087
1 1586 1009
0 1994 13247
0 1909 13247
1 1909 1994
0 1935 16569
0 1895 16569
1 1895 1935
0 689 16125
0 1707 16125
1 1707 689
0 331 3735
0 809 3735
1 809 331
0 1744 15471
0 1617 15471
1 1617 1744
0 1249 8004
0 226 8004
1 226 1249
0 448 4920
0 1432 4920
1 1432 448
0 1579 5354
0 1936 5354
1 1936 1579
0 1153 5688
0 128 5688
1 128 1153
0 935 2543
0 1927 2543
1 1927 935
0 728 12002
0 1391 12002
1 1391 728
0 1582 13503
0 1091 13503
1 1091 1582
0 1206 4315
0 917 4315
1 917 1206
0 118 2399
0 316 2399
1 316 118
0 90 5296
0 495 5296
1 495 90
0 796 18438
0 1527 18438
1 1527 796
0 154 8963
0 1300 8963
1 1300 154
0 1725 12940
0 52 12940
1 52 1725
0 31 8422
0 1923 8422
1 1923 31
0 626 4796
0 1145 4796
1 1145 626
0 1056 4956
0 1198 4956
1 1198 1056
0 339 7024
0 1880 7024
1 1880 339
0 1221 5875
0 1821 5875
1 1821 1221
0 692 13780
0 1218 13780
1 1218 692
0 1190 10878
0 1718 10878
1 1718 1190
0 1693 2986
0 1585 2986
1 1585 1693
0 1308 1146
0 387 1146
1 387 1308
0 326 8180
0 1978 8180
1 1978 326
0 549 3004
0 1274 3004
1 1274 549
0 59 6659
0 1093 6659
1 1093 59
0 1 16083
0 2 13406
0 5 8258
0 6 5727
0 7 4781
0 8 15413
0 9 121
0 12 8770
0 13 3677
0 14 12285
0 17 6276
0 18 1144
0 20 10864
0 22 2005
0 24 13627
0 25 3248
0 26 1129
0 27 14172
0 28 4250
0 30 954
0 33 3484
0 34 2047
0 35 4711
0 36 8018
0 37 5365
0 38 13180
0 40 5417
0 41 8643
0 42 3489
0 44 15786
0 45 4858
0 46 11449
0 50 753
0 51 4192
0 52 179
0 53 8069
0 54 5935
0 56 7125
0 58 8931
0 60 11153
0 61 1110
0 62 3586
0 63 3091
0 65 5562
0 66 4894
0 67 7859
0 68 3562
0 69 3603
0 70 1528
0 71 2637
0 72 2343
0 74 12418
0 75 7122
0 76 2685
0 79 5196
0 80 4599
0 82 5740
0 84 6003
0 85 8208
0 86 4822
0 87 7247
0 88 12386
0 89 11394
0 91 11576
0 92 10494
0 93 5681
0 94 7964
0 95 13431
0 96 2948
0 97 5342
0 99 10600
0 100 11323
0 101 9671
0 103 141
0 106 7706
0 107 8516
0 108 6558
0 109 11060
0 110 11753
0 111 3653
0 112 5451
0 113 4514
0 114 12084
0 115 1203
0 116 9397
0 117 2516
0 119 701
0 120 3229
0 121 5424
0 122 2881
0 123 3618
0 124 6415
0 125 2013
0 126 897
0 127 14254
0 128 264
0 129 1752
0 130 12928
0 131 5123
0 132 8003
0 133 3390
0 134 4652
0 135 3198
0 136 7561
0 139 5851
0 140 1775
0 141 9371
0 142 567
0 143 10340
0 144 10503
0 145 5022
0 146 9609
0 147 4017
0 148 3548
0 149 9398
0 150 9041
0 151 4754
0 155 4507
0 156 888
0 157 9880
0 158 1627
0 160 7736
0 161 12890
0 162 3763
0 163 15215
0 164 9934
0 165 8846
0 166 10437
0 167 5451
0 168 13285
0 170 3418
0 171 5601
0 172 2639
0 173 6658
0 174 12304
0 176 616
0 177 4680
0 178 351
0 179 15192
0 180 12504
0 181 2294
0 182 4973
0 183 12481
0 185 8994
0 186 7759
0 187 1060
0 188 1113
0 189 12571
0 190 11846
0 192 5883
0 194 17449
0 195 16127
0 196 11512
0 198 16414
0 199 1690
0 200 2157
0 202 2814
0 203 6334
0 205 5062
0 206 5500
0 207 5118
0 208 4008
0 209 6291
0 210 8448
0 211 8974
0 212 1374
0 213 6424
0 214 8248
0 215 7626
0 216 1685
0 217 6803
0 218 6266
0 219 8656
0 221 1888
0 222 1112
0 223 16452
0 225 8619
0 226 401
0 228 1255
0 230 9983
0 231 4352
0 232 1943
0 233 985
0 234 7813
0 235 9659
0 236 5903
0 237 12249
0 238 1793
0 239 1064
0 240 11046
0 241 2169
0 242 4111
0 243 520
0 244 19538
0 245 9338
0 246 15240
0 247 15686
0 248 7634
0 249 5678
0 250 13578
0 251 9764
0 253 11310
0 254 174
0 255 3995
0 256 11260
0 257 13717
0 258 3775
0 259 6027
0 260 1523
0 261 2614
0 262 5368
0 263 10700
0 264 10965
0 265 1640
0 266 2334
0 267 1948
0 269 12501
0 270 7862
0 271 3118
0 272 2615
0 273 3479
0 274 5816
0 275 14877
0 276 17724
0 277 12747
0 278 13200
0 279 7745
